Timestamp: 1752262582769358
HANDTIP_RIGHT: -258.501, -392.012, 1919.34, 0.532728, 0.206728, -0.668107, -0.476548
THUMB_RIGHT: -281.727, -437.881, 1937.46, 0.773708, 0.396652, -0.444497, 0.215562
HIP_LEFT: 110.463, -342.183, 2074.98, -0.0375089, 0.510787, -0.0578342, 0.856939
KNEE_LEFT: 302.336, -292.39, 1723.39, 0.649155, -0.30841, 0.411325, -0.560618
ANKLE_LEFT: 289.593, 86.2395, 1796, 0.516814, -0.422936, 0.381996, -0.638833
FOOT_LEFT: 352.814, 172.205, 1640.15, 0.820086, -0.0312808, 0.564443, -0.0887952
HIP_RIGHT: -63.9991, -339.127, 2064.1, 0.547213, 0.0761201, 0.833396, -0.0146407
KNEE_RIGHT: -221.052, -294.433, 1695.45, 0.373054, 0.675276, 0.494205, 0.400742
ANKLE_RIGHT: -146.861, 82.2845, 1762.69, 0.408069, 0.584754, 0.632829, 0.301779
FOOT_RIGHT: -214.381, 166.129, 1626.27, 0.0773757, 0.863748, 0.0370636, 0.496567
HEAD: -1.0363, -912.951, 2272.81, 0.503575, -0.437535, 0.530571, -0.522944
NOSE: -2.28086, -953.046, 2115.85, 0.503575, -0.437535, 0.530571, -0.522944
EYE_LEFT: 16.8504, -991.789, 2152.15, 0.725858, 0.0657864, 0.684554, -0.0136959
EAR_LEFT: 72.2988, -988.795, 2267.27, 0.522944, 0.530571, 0.437535, 0.503575
EYE_RIGHT: -34.3412, -980.603, 2146.4, 0.725858, 0.0657864, 0.684554, -0.0136959
EAR_RIGHT: -93.286, -965.328, 2263.63, 0.503575, -0.437535, 0.530571, -0.522944
Timestamp: 1752262582910087
PELVIS: 18.4827, -340.013, 2069.65, -0.334038, 0.602591, -0.324595, 0.648028
SPINE_NAVEL: 9.27042, -486.73, 2173.3, -0.371752, 0.582355, -0.35964, 0.627154
SPINE_CHEST: 2.75223, -614.014, 2239.9, -0.471484, 0.518507, -0.457589, 0.547234
NECK: -1.16277, -830.704, 2270.61, 0.51385, -0.480142, 0.497697, -0.507662
CLAVICLE_LEFT: 33.3796, -795.453, 2268.1, 0.692033, -0.717083, -0.0232158, 0.0796441
SHOULDER_LEFT: 175.524, -774.766, 2256.27, 0.633337, -0.517278, -0.394074, 0.419539
ELBOW_LEFT: 269.524, -513.116, 2274.41, 0.233696, -0.650128, 0.0143179, 0.722852
WRIST_LEFT: 258.899, -438.464, 2053.06, 0.470321, 0.583635, 0.528933, -0.397993
HAND_LEFT: 278.701, -419.323, 1959.96, 0.414768, 0.510155, 0.600118, -0.455595
HANDTIP_LEFT: 263.948, -393.79, 1855.09, 0.414768, 0.510155, 0.600118, -0.455595
THUMB_LEFT: 195.541, -371.036, 1968.4, 0.467984, -0.303564, -0.168939, 0.812588
CLAVICLE_RIGHT: -34.3879, -794.051, 2265.06, 0.71309, 0.69275, -0.107153, 0.0108774
SHOULDER_RIGHT: -163.904, -776.423, 2242.8, 0.487857, 0.707422, -0.372228, -0.350708
ELBOW_RIGHT: -299.289, -529.773, 2280.56, 0.599952, 0.31788, -0.733452, 0.0325376
WRIST_RIGHT: -280.813, -428.597, 2067.26, 0.707732, -0.291616, -0.643483, 0.00196056
HAND_RIGHT: -296.462, -476.067, 1975.45, 0.529994, 0.209945, -0.674562, -0.469037
HANDTIP_RIGHT: -258.977, -392.497, 1919.97, 0.529994, 0.209945, -0.674562, -0.469037
THUMB_RIGHT: -282.114, -437.843, 1938.68, 0.76867, 0.395608, -0.45078, 0.222348
HIP_LEFT: 110.216, -341.679, 2075.45, -0.037067, 0.510197, -0.0568032, 0.857379
KNEE_LEFT: 302.605, -292.629, 1724.03, 0.649691, -0.308375, 0.410474, -0.560641
ANKLE_LEFT: 289.341, 86.0337, 1796.39, 0.516973, -0.424293, 0.382834, -0.637301
FOOT_LEFT: 351.792, 172.285, 1640.39, 0.819128, -0.0316463, 0.565999, -0.0875949
HIP_RIGHT: -64.2375, -338.512, 2064.43, 0.54818, 0.0757932, 0.832775, -0.0154755
KNEE_RIGHT: -220.478, -294.454, 1695.36, 0.374955, 0.673809, 0.495108, 0.400321
ANKLE_RIGHT: -146.719, 82.6474, 1760.92, 0.407447, 0.58699, 0.630759, 0.30261
FOOT_RIGHT: -213.815, 167.437, 1624.88, 0.0763312, 0.863878, 0.0340251, 0.496719
HEAD: -2.05588, -913.034, 2268.63, 0.527944, -0.482112, 0.507307, -0.481127
NOSE: -3.15064, -953.843, 2111.85, 0.527944, -0.482112, 0.507307, -0.481127
EYE_LEFT: 22.2447, -989.44, 2147.52, 0.713521, 0.017816, 0.699625, 0.0331049
EAR_LEFT: 80.6191, -978.326, 2260.68, 0.481127, 0.507307, 0.482112, 0.527944
EYE_RIGHT: -30.1526, -985.295, 2143.51, 0.713521, 0.017816, 0.699625, 0.0331049
EAR_RIGHT: -86.6476, -977.428, 2262.66, 0.527944, -0.482112, 0.507307, -0.481127
Timestamp: 1752262582929747
PELVIS: 18.2904, -340.033, 2069.17, -0.334406, 0.602305, -0.324582, 0.648112
SPINE_NAVEL: 9.05028, -486.652, 2172.62, -0.371294, 0.582544, -0.35884, 0.627707
SPINE_CHEST: 2.50482, -613.66, 2239.4, -0.469669, 0.522693, -0.455853, 0.546261
NECK: -0.242236, -829.917, 2271.57, 0.511963, -0.484454, 0.496301, -0.506837
CLAVICLE_LEFT: 34.0866, -794.565, 2268.63, 0.690349, -0.718943, -0.0278002, 0.0759317
SHOULDER_LEFT: 176.176, -773.716, 2258.44, 0.61412, -0.536528, -0.38721, 0.430189
ELBOW_LEFT: 268.023, -511.023, 2262.33, 0.227321, -0.661426, 0.0175828, 0.714515
WRIST_LEFT: 262.959, -440.575, 2039.67, 0.466338, 0.586903, 0.536542, -0.387552
HAND_LEFT: 282.81, -418.913, 1947.25, 0.399184, 0.494672, 0.622601, -0.456421
HANDTIP_LEFT: 261.926, -391.535, 1844.02, 0.399184, 0.494672, 0.622601, -0.456421
THUMB_LEFT: 195.297, -369.254, 1968.07, 0.508656, -0.204857, -0.101498, 0.830061
CLAVICLE_RIGHT: -33.6294, -793.493, 2265.97, 0.716002, 0.69209, -0.0905203, 0.0125995
SHOULDER_RIGHT: -163.866, -779.287, 2246.5, 0.502405, 0.717317, -0.341795, -0.340914
ELBOW_RIGHT: -315.271, -543.093, 2287.8, 0.604585, 0.336973, -0.719595, 0.055771
WRIST_RIGHT: -305.37, -444.327, 2073.08, 0.668311, -0.276732, -0.689956, 0.0272185
HAND_RIGHT: -307.628, -495.617, 1982.16, 0.532131, 0.226851, -0.707926, -0.405237
HANDTIP_RIGHT: -272.248, -415.127, 1921.23, 0.532131, 0.226851, -0.707926, -0.405237
THUMB_RIGHT: -301.222, -463.091, 1949.46, 0.785948, 0.34729, -0.442857, 0.256035
HIP_LEFT: 109.921, -341.677, 2075.02, -0.0388309, 0.507209, -0.0540758, 0.859248
KNEE_LEFT: 304.445, -292.654, 1725.28, 0.651774, -0.308666, 0.406162, -0.561203
ANKLE_LEFT: 288.967, 85.8485, 1795.8, 0.521338, -0.421767, 0.379151, -0.637623
FOOT_LEFT: 352.45, 172.624, 1640.75, 0.822427, -0.0324338, 0.561588, -0.0847425
HIP_RIGHT: -64.3372, -338.55, 2063.89, 0.547663, 0.0763802, 0.833047, -0.016283
KNEE_RIGHT: -220.794, -294.48, 1695.39, 0.375998, 0.673431, 0.496169, 0.398663
ANKLE_RIGHT: -146.902, 82.4648, 1759.18, 0.407851, 0.5881, 0.629611, 0.302301
FOOT_RIGHT: -213.594, 167.48, 1623.32, 0.0768259, 0.863859, 0.0324254, 0.496784
HEAD: -0.768537, -912.173, 2270.17, 0.500084, -0.385634, 0.544371, -0.552143
NOSE: 4.02741, -947.254, 2112.25, 0.500084, -0.385634, 0.544371, -0.552143
EYE_LEFT: 16.8621, -988.74, 2148.19, 0.744037, 0.112244, 0.657613, -0.036811
EAR_LEFT: 64.8309, -994.753, 2266.36, 0.552143, 0.544371, 0.385634, 0.500084
EYE_RIGHT: -32.4471, -972.293, 2139.78, 0.744037, 0.112244, 0.657613, -0.036811
EAR_RIGHT: -96.8738, -954.622, 2253.57, 0.500084, -0.385634, 0.544371, -0.552143
Timestamp: 1752262582945317
PELVIS: 19.4575, -339.055, 2069.34, -0.338976, 0.599442, -0.324521, 0.648422
SPINE_NAVEL: 10.0609, -486.518, 2171.72, -0.374733, 0.580341, -0.35756, 0.628435
SPINE_CHEST: 3.513, -613.846, 2238.04, -0.459848, 0.525671, -0.450084, 0.556448
NECK: -1.8656, -829.151, 2276.4, 0.50299, -0.487885, 0.490789, -0.517779
CLAVICLE_LEFT: 32.8989, -794.278, 2272.59, 0.678126, -0.729459, -0.0117784, 0.0888611
SHOULDER_LEFT: 174.627, -774.443, 2256.21, 0.625872, -0.528057, -0.397074, 0.414455
ELBOW_LEFT: 269.611, -513.216, 2272.73, 0.233122, -0.660478, 0.0167539, 0.713542
WRIST_LEFT: 265.207, -440.638, 2050.63, 0.455405, 0.564904, 0.555289, -0.406378
HAND_LEFT: 278.279, -419.889, 1956.75, 0.413028, 0.507279, 0.608383, -0.449383
HANDTIP_LEFT: 262.584, -393.102, 1852.39, 0.413028, 0.507279, 0.608383, -0.449383
THUMB_LEFT: 197.856, -372.867, 1969.6, 0.462702, -0.294631, -0.190041, 0.814238
CLAVICLE_RIGHT: -34.8229, -792.503, 2269.62, 0.725749, 0.681061, -0.0957058, 0.0168993
SHOULDER_RIGHT: -164.833, -778.479, 2248.16, 0.543925, 0.677681, -0.33961, -0.359943
